Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost,Day_of_Week,Hour,Month,Week_Number,Year,Retry_Delay_Minutes,Days_Since_Transaction
TXN104165,C2587,20771.0,debit card,canara,68.0,network error,0.0,2026-10-16 03:11:00,2026-01-05 19:38:00,success,permanent,0,Friday,3,October,42,2026,-407973.0,-74
TXN104166,C8000,86010.0,debit card,canara,51.0,expired card,4.0,2026-09-28 14:19:00,2026-09-28 14:24:00,success,permanent,0,Monday,14,September,40,2026,5.0,-57
TXN104167,C1896,57343.0,upi,axis,68.0,insufficient funds,0.0,2026-07-28 09:45:00,2026-01-05 19:38:00,failed,permanent,0,Tuesday,9,July,31,2026,-293167.0,6
TXN104168,C6558,64888.0,debit card,axis,12.0,response timeout,0.0,2026-08-04 08:14:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,8,August,32,2026,-303156.0,-1
TXN104169,C9469,73769.0,debit card,axis,68.0,approved,3.0,2026-10-02 12:49:00,2026-10-02 13:33:00,success,permanent,0,Friday,12,October,40,2026,44.0,-61
TXN104170,C5647,43586.0,wallet,axis,96.0,approved,3.0,2026-06-10 19:53:00,2026-06-10 19:58:00,success,permanent,0,Wednesday,19,June,24,2026,5.0,53
TXN104171,C3432,50105.0,credit card,axis,68.0,system error,1.0,2026-12-16 06:43:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,6,December,51,2026,-496025.0,-135
TXN104172,C4904,73745.0,credit card,axis,68.0,expired card,1.0,2026-10-01 09:45:00,2026-01-05 19:38:00,success,permanent,0,Thursday,9,October,40,2026,-386767.0,-59
TXN104173,C7837,67260.0,debit card,hdfc,12.0,approved,1.0,2026-10-31 11:33:00,2026-01-05 19:38:00,success,permanent,0,Saturday,11,October,44,2026,-430075.0,-90
TXN104174,C2449,64343.0,net banking,indusind,54.0,approved,4.0,2026-03-26 06:29:00,2026-03-26 07:05:00,success,permanent,0,Thursday,6,March,13,2026,36.0,130
TXN104175,C5500,10241.0,wallet,icici,8.0,network error,1.0,2026-03-21 14:38:00,2026-03-21 14:43:00,success,permanent,0,Saturday,14,March,12,2026,5.0,134
TXN104176,C6454,61989.0,net banking,bob,51.0,approved,2.0,2026-07-16 08:27:00,2026-07-16 08:37:00,success,permanent,0,Thursday,8,July,29,2026,10.0,18
TXN104177,C5117,26581.0,upi,pnb,96.0,network error,4.0,2026-12-28 19:17:00,2026-12-28 20:07:00,failed,permanent,26581,Monday,19,December,53,2026,50.0,-148
TXN104178,C9869,57804.0,net banking,pnb,54.0,network error,4.0,2026-12-03 03:13:00,2026-12-03 04:04:00,success,permanent,0,Thursday,3,December,49,2026,51.0,-122
TXN104179,C3028,75603.0,debit card,yes bank,54.0,expired card,2.0,2026-08-29 12:39:00,2026-08-29 12:45:00,success,permanent,0,Saturday,12,August,35,2026,6.0,-27
TXN104180,C7845,17899.0,debit card,hdfc,55.0,approved,0.0,2026-03-07 09:25:00,2026-01-05 19:38:00,success,permanent,0,Saturday,9,March,10,2026,-87227.0,149
TXN104181,C4758,15830.0,credit card,canara,54.0,response timeout,2.0,2026-03-11 05:18:00,2026-03-11 05:28:00,failed,temporary,0,Wednesday,5,March,11,2026,10.0,145
TXN104182,C6904,49909.0,upi,hdfc,8.0,system error,3.0,2026-03-24 22:10:00,2026-03-24 22:15:00,success,permanent,0,Tuesday,22,March,13,2026,5.0,131
TXN104183,C5624,96423.0,net banking,canara,51.0,approved,4.0,2026-02-24 09:56:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,9,February,9,2026,-71418.0,159
TXN104184,C9848,73299.0,credit card,axis,54.0,invalid amount,2.0,2026-11-22 13:09:00,2026-01-05 19:38:00,success,permanent,0,Sunday,13,November,47,2026,-461851.0,-112
TXN104185,C1165,79227.0,upi,icici,0.0,approved,4.0,2026-12-12 08:49:00,2026-12-12 09:46:00,success,permanent,0,Saturday,8,December,50,2026,57.0,-131
TXN104186,C5591,33234.0,debit card,indusind,55.0,card declined,3.0,2026-12-17 12:49:00,2026-01-05 19:38:00,success,permanent,0,Thursday,12,December,51,2026,-497831.0,-137
TXN104187,C1589,35620.0,wallet,axis,54.0,invalid amount,4.0,2026-02-28 19:35:00,2026-02-28 20:21:00,success,permanent,0,Saturday,19,February,9,2026,46.0,155
TXN104188,C5524,75536.0,net banking,indusind,8.0,network error,2.0,2026-07-21 09:19:00,2026-07-21 09:53:00,success,permanent,0,Tuesday,9,July,30,2026,34.0,13
TXN104189,C3821,53596.0,debit card,hdfc,96.0,response timeout,1.0,2026-02-28 18:17:00,2026-02-28 18:52:00,success,permanent,0,Saturday,18,February,9,2026,35.0,155
TXN104190,C7509,30769.0,net banking,axis,55.0,card declined,1.0,2026-01-12 12:03:00,2026-01-12 12:31:00,success,permanent,0,Monday,12,January,3,2026,28.0,202
TXN104191,C8693,17585.0,credit card,pnb,55.0,network error,2.0,2026-08-23 08:27:00,2026-01-05 19:38:00,success,permanent,0,Sunday,8,August,34,2026,-330529.0,-20
TXN104192,C1071,80383.0,debit card,indusind,54.0,system error,2.0,2026-11-04 10:41:00,2026-11-04 11:01:00,success,permanent,0,Wednesday,10,November,45,2026,20.0,-94
TXN104193,C4580,79884.0,credit card,hdfc,55.0,insufficient funds,2.0,2026-01-27 09:27:00,2026-01-27 10:23:00,success,permanent,0,Tuesday,9,January,5,2026,56.0,188
TXN104194,C8962,70731.0,credit card,bob,8.0,expired card,1.0,2026-04-14 02:14:00,2026-04-14 02:22:00,success,permanent,0,Tuesday,2,April,16,2026,8.0,111
TXN104195,C1268,47365.0,net banking,bob,8.0,network error,0.0,2026-08-13 16:52:00,2026-01-05 19:38:00,success,permanent,0,Thursday,16,August,33,2026,-316634.0,-11
TXN104196,C3462,57923.0,credit card,icici,0.0,expired card,3.0,2026-10-10 03:22:00,2026-10-10 04:12:00,success,permanent,0,Saturday,3,October,41,2026,50.0,-68
TXN104197,C2015,31652.0,net banking,axis,96.0,system error,3.0,2026-11-07 08:27:00,2026-11-07 08:57:00,success,permanent,0,Saturday,8,November,45,2026,30.0,-96
TXN104198,C8984,31237.0,debit card,indusind,54.0,system error,2.0,2026-10-10 18:09:00,2026-01-05 19:38:00,success,permanent,0,Saturday,18,October,41,2026,-400231.0,-69
TXN104199,C1406,94292.0,upi,bob,0.0,expired card,1.0,2026-03-19 09:42:00,2026-03-19 10:05:00,success,permanent,0,Thursday,9,March,12,2026,23.0,137
TXN104200,C8384,50105.0,credit card,axis,96.0,system error,2.0,2026-01-01 01:17:00,2026-01-05 19:38:00,success,permanent,0,Thursday,1,January,1,2026,6861.0,214
TXN104201,C7049,60737.0,net banking,indusind,8.0,approved,1.0,2026-04-12 16:23:00,2026-04-12 17:20:00,success,permanent,0,Sunday,16,April,15,2026,57.0,112
TXN104202,C7169,42315.0,debit card,bob,8.0,approved,2.0,2026-12-07 13:32:00,2026-12-07 13:39:00,success,permanent,0,Monday,13,December,50,2026,7.0,-127
TXN104203,C8982,63736.0,credit card,axis,12.0,network error,4.0,2026-10-27 22:39:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,22,October,44,2026,-424981.0,-86
TXN104204,C1985,78743.0,debit card,axis,55.0,insufficient funds,3.0,2026-01-12 16:33:00,2026-01-12 16:41:00,success,permanent,0,Monday,16,January,3,2026,8.0,202
TXN104205,C5485,57239.0,net banking,yes bank,8.0,response timeout,2.0,2026-01-25 17:59:00,2026-01-25 18:23:00,success,permanent,0,Sunday,17,January,4,2026,24.0,189
TXN104206,C9901,98656.0,credit card,indusind,96.0,expired card,2.0,2026-10-28 22:30:00,2026-10-28 23:26:00,success,permanent,0,Wednesday,22,October,44,2026,56.0,-87
TXN104207,C3618,30839.0,credit card,pnb,54.0,expired card,3.0,2026-05-12 23:24:00,2026-05-13 00:12:00,pending,permanent,0,Tuesday,23,May,20,2026,48.0,82
TXN104208,C7289,52532.0,net banking,axis,51.0,expired card,1.0,2026-02-25 03:33:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,3,February,9,2026,-72475.0,159
TXN104209,C7928,41946.0,wallet,icici,0.0,invalid amount,0.0,2026-04-08 00:36:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,0,April,15,2026,-132778.0,117
TXN104210,C6368,46178.0,wallet,indusind,54.0,expired card,2.0,2026-06-15 22:44:00,2026-06-15 23:38:00,success,permanent,0,Monday,22,June,25,2026,54.0,48
TXN104211,C5621,80752.0,net banking,yes bank,0.0,insufficient funds,0.0,2026-03-17 02:03:00,2026-01-05 19:38:00,failed,temporary,0,Tuesday,2,March,12,2026,-101185.0,139
TXN104212,C8566,48418.0,upi,bob,8.0,network error,1.0,2026-02-17 07:31:00,2026-02-17 07:56:00,success,permanent,0,Tuesday,7,February,8,2026,25.0,167
TXN104213,C5670,57735.0,debit card,bob,51.0,invalid amount,3.0,2026-12-30 04:22:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,4,December,53,2026,-516044.0,-149
TXN104214,C8658,48011.0,net banking,axis,96.0,approved,3.0,2026-02-08 13:18:00,2026-02-08 14:17:00,success,permanent,0,Sunday,13,February,6,2026,59.0,175
TXN104215,C2003,88796.0,credit card,axis,8.0,system error,1.0,2026-11-11 04:20:00,2026-11-11 04:45:00,success,permanent,0,Wednesday,4,November,46,2026,25.0,-100
TXN104216,C8504,1137.0,debit card,icici,68.0,expired card,4.0,2026-05-19 03:40:00,2026-05-19 04:18:00,success,permanent,0,Tuesday,3,May,21,2026,38.0,76
TXN104217,C3466,50105.0,debit card,yes bank,54.0,approved,2.0,2026-01-11 23:15:00,2026-01-11 23:54:00,success,permanent,0,Sunday,23,January,2,2026,39.0,203
TXN104218,C2939,82287.0,debit card,hdfc,54.0,insufficient funds,0.0,2026-01-24 10:43:00,2026-01-05 19:38:00,success,permanent,0,Saturday,10,January,4,2026,-26825.0,190
TXN104219,C2635,59969.0,wallet,hdfc,55.0,expired card,2.0,2026-08-26 23:16:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,23,August,35,2026,-335738.0,-24
TXN104220,C9095,77402.0,upi,hdfc,8.0,system error,2.0,2026-03-01 04:57:00,2026-01-05 19:38:00,success,permanent,0,Sunday,4,March,9,2026,-78319.0,155
TXN104221,C7265,57655.0,wallet,axis,55.0,network error,4.0,2026-12-27 17:24:00,2026-12-27 18:10:00,success,permanent,0,Sunday,17,December,52,2026,46.0,-147
TXN104222,C2895,65816.0,upi,pnb,54.0,response timeout,0.0,2026-11-04 07:38:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,7,November,45,2026,-435600.0,-93
TXN104223,C7524,77760.0,net banking,hdfc,54.0,approved,0.0,2026-12-02 08:06:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,8,December,49,2026,-475948.0,-121
TXN104224,C2073,50105.0,net banking,indusind,55.0,invalid amount,1.0,2026-03-19 04:18:00,2026-03-19 05:01:00,success,permanent,0,Thursday,4,March,12,2026,43.0,137
TXN104225,C6184,41917.0,debit card,bob,0.0,network error,1.0,2026-11-18 18:01:00,2026-11-18 18:47:00,success,permanent,0,Wednesday,18,November,47,2026,46.0,-108
TXN104226,C3402,63327.0,upi,icici,8.0,approved,4.0,2026-08-04 09:49:00,2026-08-04 10:09:00,success,permanent,0,Tuesday,9,August,32,2026,20.0,-1
TXN104227,C5895,8483.0,credit card,hdfc,54.0,card declined,0.0,2026-02-25 12:36:00,2026-01-05 19:38:00,success,permanent,0,Wednesday,12,February,9,2026,-73018.0,158
TXN104228,C8331,6135.0,net banking,indusind,12.0,invalid amount,3.0,2026-09-14 14:52:00,2026-09-14 15:37:00,success,permanent,0,Monday,14,September,38,2026,45.0,-43
TXN104229,C2956,50105.0,net banking,indusind,96.0,expired card,1.0,2026-03-21 06:17:00,2026-01-05 19:38:00,success,permanent,0,Saturday,6,March,12,2026,-107199.0,135
TXN104230,C8023,20122.0,credit card,indusind,96.0,insufficient funds,2.0,2026-08-08 13:16:00,2026-08-08 13:57:00,success,permanent,0,Saturday,13,August,32,2026,41.0,-6
TXN104231,C4907,50105.0,credit card,axis,54.0,response timeout,2.0,2026-10-06 22:23:00,2026-10-06 23:04:00,success,permanent,0,Tuesday,22,October,41,2026,41.0,-65
TXN104232,C1807,50105.0,net banking,axis,51.0,expired card,4.0,2026-12-07 21:25:00,2026-12-07 22:14:00,success,permanent,0,Monday,21,December,50,2026,49.0,-127
TXN104233,C9378,56505.0,wallet,bob,12.0,card declined,2.0,2026-02-05 22:28:00,2026-01-05 19:38:00,success,permanent,0,Thursday,22,February,6,2026,-44810.0,178
TXN104234,C5827,50105.0,credit card,hdfc,51.0,response timeout,2.0,2026-07-18 23:16:00,2026-07-18 23:47:00,success,permanent,0,Saturday,23,July,29,2026,31.0,15
TXN104235,C5524,65535.0,credit card,hdfc,54.0,expired card,0.0,2026-04-28 10:36:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,10,April,18,2026,-162178.0,96
TXN104236,C3284,7811.0,credit card,axis,51.0,response timeout,1.0,2026-11-07 08:47:00,2026-11-07 09:27:00,success,permanent,0,Saturday,8,November,45,2026,40.0,-96
TXN104237,C6313,21115.0,credit card,axis,55.0,card declined,1.0,2026-02-20 07:03:00,2026-02-20 07:58:00,success,permanent,0,Friday,7,February,8,2026,55.0,164
TXN104238,C1757,50105.0,credit card,icici,54.0,approved,3.0,2026-12-23 13:47:00,2026-12-23 14:41:00,success,permanent,0,Wednesday,13,December,52,2026,54.0,-143
TXN104239,C5887,92356.0,net banking,axis,68.0,insufficient funds,3.0,2026-01-14 22:32:00,2026-01-14 23:00:00,success,permanent,0,Wednesday,22,January,3,2026,28.0,200
TXN104240,C4854,83290.0,wallet,bob,55.0,network error,2.0,2026-04-25 17:57:00,2026-04-25 18:53:00,success,permanent,0,Saturday,17,April,17,2026,56.0,99
TXN104241,C4558,9326.0,upi,pnb,0.0,expired card,2.0,2026-11-29 13:23:00,2026-11-29 13:35:00,success,permanent,0,Sunday,13,November,48,2026,12.0,-119
TXN104242,C1961,83713.0,credit card,yes bank,96.0,approved,0.0,2026-11-16 23:49:00,2026-01-05 19:38:00,success,permanent,0,Monday,23,November,47,2026,-453851.0,-106
TXN104243,C4847,58704.0,wallet,icici,51.0,invalid amount,0.0,2026-08-26 23:47:00,2026-01-05 19:38:00,failed,unknown,0,Wednesday,23,August,35,2026,-335769.0,-24
TXN104244,C7726,36658.0,upi,axis,54.0,approved,3.0,2026-06-25 21:41:00,2026-06-25 22:05:00,success,permanent,0,Thursday,21,June,26,2026,24.0,38
TXN104245,C4575,15896.0,credit card,axis,0.0,system error,0.0,2026-11-19 19:02:00,2026-01-05 19:38:00,success,permanent,0,Thursday,19,November,47,2026,-457884.0,-109
TXN104246,C3418,50105.0,net banking,axis,96.0,response timeout,3.0,2026-08-17 09:25:00,2026-08-17 09:48:00,success,permanent,0,Monday,9,August,34,2026,23.0,-14
TXN104247,C5198,96385.0,wallet,axis,96.0,approved,2.0,2026-04-11 15:41:00,2026-01-05 19:38:00,success,permanent,0,Saturday,15,April,15,2026,-138003.0,113
TXN104248,C2001,27768.0,credit card,bob,54.0,insufficient funds,0.0,2026-05-12 17:36:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,17,May,20,2026,-182758.0,82
TXN104249,C6244,28747.0,net banking,pnb,54.0,insufficient funds,1.0,2026-11-16 08:32:00,2026-11-16 09:06:00,pending,permanent,0,Monday,8,November,47,2026,34.0,-105
TXN104250,C8119,89170.0,wallet,axis,54.0,system error,1.0,2026-02-05 20:56:00,2026-02-05 21:46:00,success,permanent,0,Thursday,20,February,6,2026,50.0,178
TXN104251,C5066,87403.0,credit card,indusind,68.0,insufficient funds,4.0,2026-10-17 09:58:00,2026-01-05 19:38:00,success,permanent,0,Saturday,9,October,42,2026,-409820.0,-76
TXN104252,C3845,60878.0,wallet,bob,51.0,response timeout,0.0,2026-03-28 12:16:00,2026-01-05 19:38:00,success,permanent,0,Saturday,12,March,13,2026,-117638.0,127
TXN104253,C9849,95501.0,debit card,axis,12.0,insufficient funds,4.0,2026-12-20 00:19:00,2026-12-20 00:21:00,failed,permanent,0,Sunday,0,December,51,2026,2.0,-139
TXN104254,C6316,19323.0,credit card,hdfc,54.0,expired card,2.0,2026-04-10 04:26:00,2026-01-05 19:38:00,success,permanent,0,Friday,4,April,15,2026,-135888.0,115
TXN104255,C1422,26352.0,upi,yes bank,54.0,approved,0.0,2026-08-26 13:33:00,2026-01-05 19:38:00,pending,permanent,0,Wednesday,13,August,35,2026,-335155.0,-24
TXN104256,C7715,28323.0,debit card,indusind,8.0,expired card,0.0,2026-12-12 11:01:00,2026-01-05 19:38:00,pending,permanent,0,Saturday,11,December,50,2026,-490523.0,-132
TXN104257,C5266,7631.0,upi,canara,96.0,network error,0.0,2026-04-19 21:53:00,2026-01-05 19:38:00,success,permanent,0,Sunday,21,April,16,2026,-149895.0,105
TXN104258,C8549,4599.0,debit card,icici,54.0,approved,2.0,2026-09-21 18:47:00,2026-09-21 19:18:00,pending,permanent,0,Monday,18,September,39,2026,31.0,-50
TXN104259,C7316,31080.0,net banking,yes bank,12.0,network error,0.0,2026-07-06 21:10:00,2026-01-05 19:38:00,success,permanent,0,Monday,21,July,28,2026,-262172.0,27
TXN104260,C3710,94700.0,net banking,pnb,96.0,response timeout,3.0,2026-09-14 16:05:00,2026-09-14 16:41:00,success,permanent,0,Monday,16,September,38,2026,36.0,-43
TXN104261,C9644,65679.0,debit card,icici,12.0,approved,3.0,2026-07-03 01:56:00,2026-07-03 02:42:00,success,permanent,0,Friday,1,July,27,2026,46.0,31
TXN104262,C9069,24736.0,upi,axis,0.0,response timeout,0.0,2026-05-05 00:15:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,0,May,19,2026,-171637.0,90
TXN104263,C2657,44907.0,wallet,hdfc,12.0,response timeout,0.0,2026-05-21 02:20:00,2026-01-05 19:38:00,success,permanent,0,Thursday,2,May,21,2026,-194802.0,74
TXN104264,C3541,83065.0,wallet,canara,54.0,expired card,0.0,2026-08-04 06:49:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,6,August,32,2026,-303071.0,-1
TXN104265,C7763,5152.0,credit card,axis,96.0,system error,0.0,2026-04-18 07:52:00,2026-01-05 19:38:00,success,permanent,0,Saturday,7,April,16,2026,-147614.0,107
TXN104266,C4075,88523.0,wallet,axis,12.0,expired card,4.0,2026-09-27 19:59:00,2026-09-27 20:07:00,success,permanent,0,Sunday,19,September,39,2026,8.0,-56
TXN104267,C4164,46130.0,credit card,icici,96.0,approved,4.0,2026-03-07 13:34:00,2026-03-07 13:55:00,success,permanent,0,Saturday,13,March,10,2026,21.0,148
TXN104268,C3053,3155.0,wallet,canara,96.0,expired card,2.0,2026-08-05 14:17:00,2026-08-05 14:32:00,success,permanent,0,Wednesday,14,August,32,2026,15.0,-3
TXN104269,C9479,48170.0,credit card,bob,68.0,network error,0.0,2026-04-14 07:05:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,7,April,16,2026,-141807.0,111
TXN104270,C6737,96928.0,debit card,hdfc,8.0,system error,1.0,2026-10-11 08:24:00,2026-10-11 08:44:00,success,permanent,0,Sunday,8,October,41,2026,20.0,-69
TXN104271,C4217,50105.0,credit card,pnb,54.0,network error,1.0,2026-09-29 19:06:00,2026-09-29 19:19:00,success,permanent,0,Tuesday,19,September,40,2026,13.0,-58
TXN104272,C2447,79181.0,wallet,hdfc,51.0,invalid amount,4.0,2026-10-01 18:01:00,2026-10-01 18:39:00,success,permanent,0,Thursday,18,October,40,2026,38.0,-60
TXN104273,C7009,50105.0,upi,hdfc,0.0,expired card,0.0,2026-12-15 14:54:00,2026-01-05 19:38:00,success,permanent,0,Tuesday,14,December,51,2026,-495076.0,-135
TXN104274,C1607,55388.0,upi,hdfc,96.0,approved,4.0,2026-04-04 03:07:00,2026-04-04 04:06:00,success,permanent,0,Saturday,3,April,14,2026,59.0,121
TXN104275,C5552,68524.0,net banking,canara,54.0,response timeout,2.0,2026-07-30 08:42:00,2026-07-30 08:48:00,success,permanent,0,Thursday,8,July,31,2026,6.0,4
TXN104276,C2764,19302.0,credit card,canara,54.0,system error,1.0,2026-05-04 06:32:00,2026-05-04 07:22:00,success,permanent,0,Monday,6,May,19,2026,50.0,91
TXN104277,C3671,95702.0,debit card,indusind,51.0,approved,4.0,2026-08-30 03:07:00,2026-08-30 03:31:00,success,permanent,0,Sunday,3,August,35,2026,24.0,-27
TXN104278,C7519,58176.0,upi,icici,8.0,insufficient funds,3.0,2026-06-11 09:35:00,2026-06-11 09:57:00,success,permanent,0,Thursday,9,June,24,2026,22.0,53
TXN104279,C4962,37929.0,net banking,axis,0.0,card declined,0.0,2026-08-23 03:34:00,2026-01-05 19:38:00,success,permanent,0,Sunday,3,August,34,2026,-330236.0,-20
TXN104280,C4177,59929.0,debit card,icici,12.0,response timeout,2.0,2026-10-11 21:57:00,2026-10-11 21:58:00,success,permanent,0,Sunday,21,October,41,2026,1.0,-70
TXN104281,C4722,93401.0,credit card,pnb,96.0,invalid amount,3.0,2026-02-20 05:23:00,2026-02-20 05:31:00,success,permanent,0,Friday,5,February,8,2026,8.0,164
TXN104282,C5906,25007.0,net banking,axis,8.0,insufficient funds,1.0,2026-03-09 13:15:00,2026-01-05 19:38:00,success,permanent,0,Monday,13,March,11,2026,-90337.0,146
TXN104283,C8263,8936.0,debit card,canara,54.0,system error,2.0,2026-02-06 03:59:00,2026-02-06 04:33:00,failed,temporary,0,Friday,3,February,6,2026,34.0,178
TXN104284,C6054,91554.0,net banking,indusind,8.0,network error,4.0,2026-06-09 21:54:00,2026-01-05 19:38:00,failed,temporary,0,Tuesday,21,June,24,2026,-223336.0,54
TXN104285,C1808,15342.0,net banking,pnb,68.0,approved,0.0,2026-03-26 10:15:00,2026-01-05 19:38:00,success,permanent,0,Thursday,10,March,13,2026,-114637.0,129
TXN104286,C1725,95990.0,upi,yes bank,96.0,card declined,0.0,2026-02-09 20:54:00,2026-01-05 19:38:00,success,permanent,0,Monday,20,February,7,2026,-50476.0,174
TXN104287,C8701,92969.0,upi,hdfc,96.0,response timeout,3.0,2026-07-16 14:10:00,2026-07-16 14:29:00,success,permanent,0,Thursday,14,July,29,2026,19.0,17
TXN104288,C2216,18999.0,wallet,canara,55.0,insufficient funds,2.0,2026-02-04 14:47:00,2026-02-04 15:00:00,success,permanent,0,Wednesday,14,February,6,2026,13.0,179
TXN104289,C5051,19151.0,net banking,axis,12.0,response timeout,4.0,2026-10-09 14:06:00,2026-10-09 14:08:00,success,permanent,0,Friday,14,October,41,2026,2.0,-68
TXN104290,C3197,77024.0,net banking,axis,8.0,card declined,4.0,2026-12-03 04:07:00,2026-12-03 04:17:00,success,permanent,0,Thursday,4,December,49,2026,10.0,-122
TXN104291,C3806,24349.0,net banking,icici,8.0,card declined,3.0,2026-02-10 00:31:00,2026-02-10 00:58:00,success,permanent,0,Tuesday,0,February,7,2026,27.0,174
TXN104292,C9970,29576.0,debit card,indusind,68.0,expired card,0.0,2026-01-03 00:15:00,2026-01-05 19:38:00,failed,permanent,0,Saturday,0,January,1,2026,4043.0,212
TXN104293,C1972,16287.0,credit card,axis,54.0,card declined,2.0,2026-01-28 10:57:00,2026-01-28 11:55:00,success,permanent,0,Wednesday,10,January,5,2026,58.0,186
TXN104294,C6634,71535.0,wallet,canara,55.0,insufficient funds,2.0,2026-01-24 03:33:00,2026-01-05 19:38:00,success,permanent,0,Saturday,3,January,4,2026,-26395.0,191
TXN104295,C8483,25902.0,upi,hdfc,54.0,insufficient funds,2.0,2026-11-26 17:25:00,2026-11-26 18:24:00,success,permanent,0,Thursday,17,November,48,2026,59.0,-116
TXN104296,C3123,89091.0,credit card,axis,12.0,network error,2.0,2026-06-26 12:07:00,2026-01-05 19:38:00,failed,temporary,0,Friday,12,June,26,2026,-247229.0,37
