Transaction_ID,Customer_ID,Amount,Payment_Method,Bank_Name,Response_Code,Response_Message,Retry_Count,Transaction_Time,Retry_Time,Final_Status,Failure_Type,Revenue_Lost
TXN105041,C6586,99393.0,Credit Card,BOB,54.0,Expired Card,1.0,2026-11-06 14:42,2026-11-06 15:26,Success,No Failure,0
TXN105042,C3917,58584.0,Credit Card,Axis,54.0,Expired Card,4.0,2026-04-21 04:07,2026-04-21 05:04,Success,No Failure,0
TXN105043,C6731,60038.0,Debit Card,IndusInd,54.0,System Error,4.0,2026-03-14 05:15,2026-03-14 05:45,Success,No Failure,0
TXN105044,C8686,18321.0,Wallet,Yes Bank,0.0,Insufficient Funds,0.0,2026-11-22 03:57,,Success,No Failure,0
TXN105045,C2167,27453.0,Debit Card,ICICI,68.0,Expired Card,1.0,2026-05-06 09:57,2026-05-06 10:48,Success,No Failure,0
TXN105046,C9302,18777.0,Credit Card,PNB,68.0,Approved,3.0,2026-10-03 17:15,2026-10-03 17:54,Success,No Failure,0
TXN105047,C6109,84262.0,Net Banking,Canara,68.0,Insufficient Funds,4.0,2026-09-26 14:34,2026-09-26 14:47,Pending,Permanent,0
TXN105048,C5327,28302.0,UPI,Axis,68.0,Card Declined,3.0,2026-07-21 11:19,2026-07-21 12:13,Success,No Failure,0
TXN105049,C6810,70314.0,Debit Card,Canara,96.0,Response Timeout,4.0,2026-08-11 15:33,2026-08-11 16:12,Success,No Failure,0
TXN105050,C4655,29177.0,Debit Card,BOB,54.0,Response Timeout,4.0,2026-01-08 14:06,2026-01-08 14:13,Success,No Failure,0
TXN105051,C4793,50105.0,Wallet,PNB,51.0,System Error,1.0,2026-07-14 20:04,2026-07-14 20:25,Success,No Failure,0
TXN105052,C7738,59312.0,Net Banking,ICICI,54.0,Invalid Amount,2.0,2026-10-05 12:41,2026-10-05 13:31,Success,No Failure,0
TXN105053,C2577,29548.0,Debit Card,Canara,54.0,Expired Card,4.0,2026-06-24 12:36,2026-06-24 12:50,Success,No Failure,0
TXN105054,C3220,81141.0,Credit Card,Axis,55.0,Response Timeout,4.0,2026-04-23 07:33,2026-04-23 08:12,Success,No Failure,0
TXN105055,C2030,42041.0,Wallet,Yes Bank,51.0,Network Error,1.0,2026-01-23 17:03,2026-01-23 17:25,Failed,Unknown,0
TXN105056,C7691,24450.0,Wallet,PNB,0.0,Network Error,3.0,2026-11-29 09:41,2026-11-29 10:00,Success,No Failure,0
TXN105057,C4992,21142.0,Wallet,PNB,68.0,Invalid Amount,3.0,2026-05-13 10:41,2026-05-13 10:45,Success,No Failure,0
TXN105058,C1913,31788.0,Wallet,IndusInd,54.0,Card Declined,1.0,2026-04-29 22:49,2026-04-29 23:17,Success,No Failure,0
TXN105059,C7358,14950.0,Debit Card,PNB,54.0,Approved,4.0,2026-02-10 17:19,2026-02-10 18:08,Success,No Failure,0
TXN105060,C3181,34763.0,Credit Card,Yes Bank,54.0,Invalid Amount,3.0,2026-08-23 06:06,2026-08-23 06:32,Success,No Failure,0
TXN105061,C4197,50105.0,Wallet,HDFC,51.0,System Error,2.0,2026-02-14 13:38,2026-02-14 14:09,Success,No Failure,0
TXN105062,C7040,50105.0,Net Banking,Canara,54.0,Response Timeout,3.0,2026-12-06 00:16,2026-12-06 00:23,Success,No Failure,0
TXN105063,C2462,87608.0,UPI,PNB,0.0,Response Timeout,3.0,2026-02-26 22:18,2026-02-26 23:06,Success,No Failure,0
TXN105064,C8037,28163.0,Debit Card,Axis,54.0,Card Declined,3.0,2026-04-21 15:00,2026-04-21 15:49,Failed,Permanent,28163
TXN105065,C5994,32501.0,Debit Card,Axis,0.0,Network Error,2.0,2026-10-06 02:59,2026-10-06 03:37,Success,No Failure,0
TXN105066,C6308,9829.0,Wallet,Canara,54.0,Response Timeout,2.0,2026-10-26 21:48,2026-10-26 22:10,Success,No Failure,0
TXN105067,C7221,90848.0,Wallet,Axis,51.0,Approved,2.0,2026-06-30 00:15,2026-06-30 00:45,Success,No Failure,0
TXN105068,C8090,14742.0,Net Banking,Canara,12.0,Network Error,3.0,2026-08-18 17:44,2026-08-18 18:07,Success,No Failure,0
TXN105069,C8769,27633.0,Debit Card,HDFC,51.0,System Error,3.0,2026-03-19 15:51,2026-03-19 15:57,Success,No Failure,0
TXN105070,C1687,31476.0,Net Banking,IndusInd,8.0,System Error,0.0,2026-08-06 13:55,,Success,No Failure,0
TXN105071,C5661,66605.0,Credit Card,HDFC,54.0,Card Declined,1.0,2026-12-08 10:42,2026-12-08 10:54,Success,No Failure,0
TXN105072,C2894,25761.0,Wallet,HDFC,0.0,Expired Card,4.0,2026-10-14 13:14,2026-10-14 13:26,Success,No Failure,0
TXN105073,C8389,85183.0,Wallet,BOB,54.0,Invalid Amount,0.0,2026-10-06 21:08,,Success,No Failure,0
TXN105074,C5922,50105.0,UPI,BOB,12.0,Network Error,2.0,2026-03-29 23:30,2026-03-30 00:00,Success,No Failure,0
TXN105075,C7322,88042.0,UPI,Canara,51.0,Expired Card,0.0,2026-09-14 08:37,,Success,No Failure,0
TXN105076,C4183,95629.0,Debit Card,Axis,54.0,Approved,3.0,2026-06-21 12:55,2026-06-21 13:05,Success,No Failure,0
TXN105077,C4797,10033.0,Wallet,BOB,8.0,Network Error,4.0,2026-05-13 05:30,2026-05-13 06:15,Success,No Failure,0
TXN105078,C6178,82783.0,Credit Card,Axis,55.0,Card Declined,1.0,2026-12-03 17:30,2026-12-03 18:09,Success,No Failure,0
TXN105079,C4968,76868.0,Debit Card,Axis,55.0,Card Declined,0.0,2026-04-22 22:25,,Success,No Failure,0
TXN105080,C3716,39953.0,Credit Card,Axis,55.0,Insufficient Funds,1.0,2026-07-30 19:08,2026-07-30 20:00,Success,No Failure,0
TXN105081,C1190,6657.0,Debit Card,HDFC,8.0,Response Timeout,3.0,2026-11-16 23:46,2026-11-17 00:20,Pending,Permanent,0
TXN105082,C2335,83037.0,Credit Card,Canara,12.0,Insufficient Funds,1.0,2026-09-18 18:52,2026-09-18 19:40,Success,No Failure,0
TXN105083,C9181,51634.0,Net Banking,ICICI,55.0,Approved,1.0,2026-12-29 20:22,2026-12-29 20:40,Success,No Failure,0
TXN105084,C1378,8664.0,Credit Card,HDFC,54.0,System Error,3.0,2026-03-05 23:18,2026-03-05 23:48,Success,No Failure,0
TXN105085,C4829,13851.0,Debit Card,IndusInd,96.0,Approved,3.0,2026-08-29 23:49,2026-08-30 00:19,Success,No Failure,0
TXN105086,C7380,45662.0,Net Banking,HDFC,55.0,Network Error,2.0,2026-09-04 09:54,2026-09-04 10:40,Success,No Failure,0
TXN105087,C1615,92564.0,Net Banking,Canara,54.0,Insufficient Funds,2.0,2026-12-28 02:22,2026-12-28 02:52,Success,No Failure,0
TXN105088,C3330,98278.0,UPI,Axis,12.0,Invalid Amount,4.0,2026-12-24 03:29,2026-12-24 03:58,Success,No Failure,0
TXN105089,C2754,41239.0,Credit Card,PNB,0.0,System Error,4.0,2026-09-13 03:27,2026-09-13 03:30,Success,No Failure,0
TXN105090,C1463,47421.0,Debit Card,Axis,8.0,Expired Card,1.0,2026-07-07 04:06,2026-07-07 04:36,Success,No Failure,0
TXN105091,C5267,50105.0,Debit Card,Yes Bank,96.0,Card Declined,3.0,2026-02-22 16:11,2026-02-22 16:25,Failed,Temporary,0
TXN105092,C4158,96172.0,Net Banking,IndusInd,68.0,Card Declined,3.0,2026-09-20 15:44,2026-09-20 16:06,Success,No Failure,0
TXN105093,C4624,36794.0,Credit Card,IndusInd,55.0,System Error,0.0,2026-03-24 10:35,,Success,No Failure,0
TXN105094,C5938,44469.0,Debit Card,IndusInd,51.0,Card Declined,0.0,2026-10-06 11:45,,Success,No Failure,0
TXN105095,C6417,20250.0,Credit Card,IndusInd,68.0,Approved,1.0,2026-06-29 01:57,2026-06-29 02:15,Success,No Failure,0
TXN105096,C7004,16972.0,Credit Card,Canara,51.0,Network Error,4.0,2026-10-17 15:00,2026-10-17 15:36,Success,No Failure,0
TXN105097,C9881,44274.0,Credit Card,Axis,96.0,Response Timeout,1.0,2026-02-19 08:11,2026-02-19 08:48,Success,No Failure,0
TXN105098,C6603,67481.0,Debit Card,ICICI,12.0,Approved,0.0,2026-06-08 14:09,,Failed,Temporary,0
TXN105099,C3212,84250.0,Credit Card,Axis,68.0,Response Timeout,3.0,2026-06-27 08:13,2026-06-27 08:32,Success,No Failure,0
TXN105100,C7120,57043.0,Debit Card,Axis,54.0,Approved,2.0,2026-12-23 20:43,2026-12-23 20:56,Pending,Permanent,0
TXN105101,C6818,52086.0,Net Banking,ICICI,51.0,Invalid Amount,3.0,2026-07-07 04:07,2026-07-07 04:33,Success,No Failure,0
TXN105102,C1382,71629.0,UPI,Axis,8.0,Network Error,0.0,2026-02-16 10:07,,Success,No Failure,0
TXN105103,C3256,37810.0,Credit Card,HDFC,8.0,Response Timeout,4.0,2026-07-03 06:08,2026-07-03 06:41,Success,No Failure,0
TXN105104,C2412,97655.0,Net Banking,IndusInd,96.0,Expired Card,2.0,2026-09-17 05:54,2026-09-17 06:34,Success,No Failure,0
TXN105105,C7146,13565.0,UPI,Axis,54.0,Network Error,0.0,2026-03-20 20:38,,Success,No Failure,0
TXN105106,C1371,99632.0,Wallet,Axis,8.0,System Error,1.0,2026-09-24 18:51,2026-09-24 19:21,Failed,Unknown,0
TXN105107,C6806,84442.0,Credit Card,BOB,54.0,Approved,3.0,2026-10-23 09:01,2026-10-23 09:56,Success,No Failure,0
TXN105108,C6565,50105.0,Net Banking,HDFC,55.0,Approved,3.0,2026-05-14 07:57,2026-05-14 08:39,Success,No Failure,0
TXN105109,C9802,53739.0,Wallet,PNB,68.0,Card Declined,1.0,2026-09-10 12:27,2026-09-10 12:57,Success,No Failure,0
TXN105110,C9307,63271.0,UPI,IndusInd,96.0,System Error,4.0,2026-06-16 10:47,2026-06-16 11:36,Success,No Failure,0
TXN105111,C8437,11549.0,Credit Card,BOB,55.0,Insufficient Funds,3.0,2026-09-21 10:49,2026-09-21 11:34,Success,No Failure,0
TXN105112,C1446,65313.0,Net Banking,Yes Bank,54.0,Approved,4.0,2026-09-05 04:39,2026-09-05 05:27,Success,No Failure,0
TXN105113,C2391,91138.0,Wallet,Yes Bank,12.0,Response Timeout,4.0,2026-10-15 23:39,2026-10-16 00:09,Success,No Failure,0
TXN105114,C2340,21932.0,UPI,Axis,12.0,Approved,1.0,2026-03-23 08:04,2026-03-23 08:11,Success,No Failure,0
TXN105115,C3939,66396.0,Credit Card,Axis,68.0,Insufficient Funds,2.0,2026-05-25 06:34,2026-05-25 06:44,Success,No Failure,0
TXN105116,C6969,43436.0,Credit Card,Yes Bank,54.0,Invalid Amount,0.0,2026-03-28 09:16,,Success,No Failure,0
TXN105117,C5813,14250.0,UPI,PNB,96.0,Response Timeout,1.0,2026-12-07 09:14,2026-12-07 09:30,Success,No Failure,0
TXN105118,C4569,26665.0,Credit Card,Yes Bank,51.0,Invalid Amount,4.0,2026-09-07 22:05,2026-09-07 22:14,Pending,Permanent,0
TXN105119,C6454,4014.0,Credit Card,HDFC,51.0,Approved,0.0,2026-01-10 19:37,,Success,No Failure,0
TXN105120,C4150,98001.0,UPI,BOB,12.0,Expired Card,3.0,2026-09-21 05:16,2026-09-21 06:03,Success,No Failure,0
TXN105121,C7414,18817.0,UPI,ICICI,51.0,Network Error,2.0,2026-03-05 18:58,2026-03-05 19:41,Success,No Failure,0
TXN105122,C5657,99333.0,Credit Card,Yes Bank,12.0,Response Timeout,4.0,2026-02-03 11:22,2026-02-03 12:12,Success,No Failure,0
TXN105123,C7947,58808.0,Credit Card,Axis,51.0,Card Declined,2.0,2026-03-26 10:11,2026-03-26 10:40,Success,No Failure,0
TXN105124,C8943,65930.0,Credit Card,Axis,96.0,Invalid Amount,4.0,2026-01-03 18:25,2026-01-03 19:15,Success,No Failure,0
TXN105125,C4662,87473.0,Wallet,ICICI,54.0,Response Timeout,3.0,2026-10-06 19:37,2026-10-06 20:07,Success,No Failure,0
TXN105126,C5482,2213.0,Credit Card,Axis,51.0,Invalid Amount,4.0,2026-07-13 05:23,2026-07-13 05:45,Success,No Failure,0
TXN105127,C5797,66671.0,Net Banking,Yes Bank,8.0,Insufficient Funds,2.0,2026-02-22 15:38,2026-02-22 16:08,Success,No Failure,0
TXN105128,C6068,50105.0,Net Banking,BOB,68.0,Insufficient Funds,4.0,2026-09-11 02:26,2026-09-11 02:52,Success,No Failure,0
TXN105129,C6480,80669.0,Net Banking,IndusInd,68.0,Network Error,2.0,2026-04-02 18:59,2026-04-02 19:00,Success,No Failure,0
TXN105130,C9033,27230.0,Net Banking,Axis,8.0,Approved,1.0,2026-03-19 20:55,2026-03-19 21:25,Success,No Failure,0
TXN105131,C1983,80317.0,Net Banking,Axis,8.0,Response Timeout,2.0,2026-04-10 05:36,2026-04-10 06:30,Success,No Failure,0
TXN105132,C6607,50105.0,UPI,Axis,0.0,Approved,2.0,2026-03-27 01:44,2026-03-27 02:38,Success,No Failure,0
TXN105133,C9543,31576.0,UPI,IndusInd,54.0,Approved,1.0,2026-10-18 18:04,2026-10-18 18:34,Pending,Permanent,0
TXN105134,C2907,98335.0,UPI,PNB,54.0,Insufficient Funds,4.0,2026-06-04 21:53,2026-06-04 22:34,Success,No Failure,0
TXN105135,C7924,27317.0,Credit Card,HDFC,51.0,System Error,0.0,2026-05-02 17:04,,Success,No Failure,0
TXN105136,C9737,80714.0,Credit Card,IndusInd,96.0,Approved,2.0,2026-11-24 08:43,2026-11-24 09:42,Success,No Failure,0
TXN105137,C5174,5215.0,Credit Card,PNB,51.0,Response Timeout,2.0,2026-08-14 15:17,2026-08-14 15:54,Success,No Failure,0
TXN105138,C8265,98358.0,Credit Card,Axis,8.0,Invalid Amount,1.0,2026-06-11 11:11,2026-06-11 11:25,Success,No Failure,0
TXN105139,C2990,38958.0,Net Banking,IndusInd,8.0,Approved,3.0,2026-06-03 08:45,2026-06-03 09:05,Failed,Temporary,0
TXN105140,C6596,3640.0,Credit Card,Axis,68.0,System Error,2.0,2026-06-07 04:53,2026-06-07 05:11,Success,No Failure,0
TXN105141,C4998,50105.0,Debit Card,Yes Bank,54.0,Approved,1.0,2026-09-24 10:31,2026-09-24 11:26,Success,No Failure,0
TXN105142,C4775,17883.0,UPI,Axis,51.0,Invalid Amount,2.0,2026-02-27 11:19,2026-02-27 11:49,Failed,Temporary,0
TXN105143,C5645,76660.0,Wallet,BOB,54.0,Network Error,4.0,2026-02-28 09:35,2026-02-28 10:05,Success,No Failure,0
TXN105144,C3061,22363.0,Debit Card,HDFC,96.0,Expired Card,2.0,2026-04-13 10:45,2026-04-13 11:21,Success,No Failure,0
TXN105145,C5487,83531.0,Debit Card,PNB,8.0,Approved,2.0,2026-04-29 14:45,2026-04-29 15:15,Success,No Failure,0
TXN105146,C5435,15370.0,Net Banking,Yes Bank,51.0,Approved,4.0,2026-05-10 16:30,2026-05-10 17:00,Success,No Failure,0
TXN105147,C3644,56451.0,UPI,Axis,0.0,System Error,3.0,2026-09-12 04:48,2026-09-12 05:13,Success,No Failure,0
TXN105148,C2045,72626.0,Wallet,HDFC,54.0,Response Timeout,1.0,2026-06-02 02:47,2026-06-02 03:17,Success,No Failure,0
TXN105149,C8951,32550.0,Wallet,PNB,51.0,Invalid Amount,2.0,2026-12-26 10:48,2026-12-26 11:27,Success,No Failure,0
TXN105150,C7449,70770.0,Debit Card,BOB,55.0,Expired Card,2.0,2026-02-22 00:37,2026-02-22 00:47,Success,No Failure,0
TXN105151,C3681,61320.0,Net Banking,Canara,54.0,Approved,3.0,2026-03-24 17:26,2026-03-24 18:04,Success,No Failure,0
TXN105152,C4199,99640.0,Debit Card,HDFC,54.0,Approved,0.0,2026-04-30 18:02,,Success,No Failure,0
TXN105153,C7768,9528.0,UPI,Yes Bank,51.0,Invalid Amount,2.0,2026-01-04 09:03,2026-01-04 10:00,Success,No Failure,0
TXN105154,C8440,44319.0,Net Banking,Canara,54.0,Expired Card,2.0,2026-06-07 20:51,2026-06-07 21:35,Success,No Failure,0
TXN105155,C9633,81622.0,Debit Card,Yes Bank,0.0,Approved,3.0,2026-09-14 00:07,2026-09-14 00:18,Success,No Failure,0
TXN105156,C3550,55805.0,Credit Card,IndusInd,8.0,Card Declined,2.0,2026-05-30 04:16,2026-05-30 04:46,Success,No Failure,0
TXN105157,C5225,16599.0,Wallet,PNB,96.0,Approved,4.0,2026-10-15 08:52,2026-10-15 09:47,Pending,Permanent,0
TXN105158,C1596,99879.0,Debit Card,PNB,51.0,Insufficient Funds,2.0,2026-07-24 07:45,2026-07-24 08:15,Success,No Failure,0
TXN105159,C7054,93252.0,Net Banking,Canara,96.0,Card Declined,3.0,2026-08-01 14:15,2026-08-01 14:26,Pending,Permanent,0
TXN105160,C2505,10105.0,UPI,Axis,0.0,Card Declined,0.0,2026-09-05 11:52,,Failed,Unknown,0
TXN105161,C7468,98595.0,Debit Card,ICICI,55.0,Approved,3.0,2026-06-10 11:38,2026-06-10 12:06,Success,No Failure,0
TXN105162,C8236,78404.0,UPI,ICICI,12.0,Invalid Amount,2.0,2026-04-20 13:14,2026-04-20 13:44,Success,No Failure,0
TXN105163,C2551,50105.0,Wallet,Axis,51.0,Approved,3.0,2026-11-20 04:04,2026-11-20 04:34,Pending,Permanent,0
TXN105164,C7852,84948.0,UPI,Axis,0.0,Expired Card,2.0,2026-12-19 07:21,2026-12-19 08:16,Success,No Failure,0
TXN105165,C2449,90397.0,Net Banking,Yes Bank,0.0,Approved,4.0,2026-09-29 11:32,2026-09-29 12:25,Success,No Failure,0
TXN105166,C6953,58358.0,Debit Card,IndusInd,12.0,Invalid Amount,0.0,2026-04-16 12:52,,Success,No Failure,0
TXN105167,C9456,49589.0,Credit Card,Axis,68.0,Invalid Amount,0.0,2026-09-18 11:42,,Success,No Failure,0
TXN105168,C9042,99031.0,UPI,HDFC,54.0,Network Error,3.0,2026-11-08 05:49,2026-11-08 06:19,Failed,Permanent,99031
TXN105169,C3659,97565.0,Wallet,Axis,55.0,Network Error,4.0,2026-01-22 02:41,2026-01-22 03:30,Failed,Permanent,0
TXN105170,C8509,42740.0,Credit Card,Axis,8.0,Approved,3.0,2026-12-30 21:02,2026-12-30 21:48,Success,No Failure,0
TXN105171,C8893,13175.0,Wallet,Axis,55.0,Invalid Amount,3.0,2026-11-23 11:46,2026-11-23 12:16,Success,No Failure,0
TXN105172,C8445,93025.0,Wallet,Axis,54.0,Approved,2.0,2026-07-22 00:04,2026-07-22 00:34,Success,No Failure,0
TXN105173,C3721,82164.0,Debit Card,Axis,51.0,Insufficient Funds,3.0,2026-07-11 22:45,2026-07-11 22:46,Success,No Failure,0
TXN105174,C3925,28611.0,UPI,PNB,54.0,Network Error,3.0,2026-06-29 18:07,2026-06-29 18:37,Success,No Failure,0
TXN105175,C8104,18085.0,Credit Card,Axis,55.0,Card Declined,4.0,2026-03-18 13:41,2026-03-18 14:04,Success,No Failure,0
TXN105176,C7240,7631.0,Credit Card,IndusInd,54.0,Network Error,1.0,2026-05-21 23:42,2026-05-22 00:35,Success,No Failure,0
TXN105177,C1512,34027.0,UPI,Canara,0.0,Card Declined,4.0,2026-07-22 02:27,2026-07-22 02:50,Success,No Failure,0
TXN105178,C1215,87581.0,Wallet,Canara,54.0,Network Error,2.0,2026-02-08 18:44,2026-02-08 19:36,Success,No Failure,0
TXN105179,C8299,79720.0,Net Banking,Canara,68.0,Response Timeout,2.0,2026-07-26 05:24,2026-07-26 06:11,Success,No Failure,0
TXN105180,C4153,70407.0,UPI,BOB,68.0,System Error,2.0,2026-08-27 04:41,2026-08-27 05:28,Success,No Failure,0
TXN105181,C8450,7418.0,Net Banking,HDFC,54.0,Expired Card,3.0,2026-07-07 01:54,2026-07-07 02:41,Success,No Failure,0
TXN105182,C2706,76230.0,Credit Card,Axis,51.0,Network Error,4.0,2026-11-07 22:20,2026-11-07 22:50,Success,No Failure,0
TXN105183,C2567,89102.0,UPI,IndusInd,54.0,Response Timeout,0.0,2026-04-26 04:42,,Failed,Permanent,89102
TXN105184,C2128,88648.0,Credit Card,IndusInd,8.0,Approved,2.0,2026-06-11 10:40,2026-06-11 11:10,Success,No Failure,0
TXN105185,C4510,27366.0,UPI,PNB,51.0,Approved,3.0,2026-12-23 04:16,2026-12-23 04:57,Success,No Failure,0
TXN105186,C8867,7844.0,Net Banking,ICICI,55.0,Expired Card,0.0,2026-05-28 21:41,,Success,No Failure,0
TXN105187,C3365,63046.0,Debit Card,Axis,54.0,Card Declined,2.0,2026-07-27 11:39,2026-07-27 12:09,Success,No Failure,0
TXN105188,C6583,49159.0,Wallet,PNB,55.0,Invalid Amount,1.0,2026-08-30 03:01,2026-08-30 04:00,Success,No Failure,0
TXN105189,C5897,28108.0,Wallet,Canara,54.0,Response Timeout,1.0,2026-12-19 10:33,2026-12-19 11:09,Pending,Permanent,0
TXN105190,C6718,49134.0,Debit Card,Yes Bank,0.0,Response Timeout,4.0,2026-02-09 13:12,2026-02-09 13:43,Success,No Failure,0
TXN105191,C7001,18507.0,Net Banking,Yes Bank,54.0,Approved,1.0,2026-10-25 23:12,2026-10-25 23:36,Success,No Failure,0
TXN105192,C5567,30284.0,Debit Card,HDFC,0.0,Network Error,0.0,2026-01-08 01:13,,Pending,Permanent,0
TXN105193,C3741,21878.0,Wallet,Axis,68.0,Approved,4.0,2026-03-23 07:29,2026-03-23 07:59,Success,No Failure,0
TXN105194,C4020,35135.0,UPI,HDFC,55.0,System Error,1.0,2026-11-21 20:14,2026-11-21 21:05,Success,No Failure,0
TXN105195,C7256,81759.0,Debit Card,BOB,12.0,Insufficient Funds,2.0,2026-10-31 22:15,2026-10-31 22:45,Success,No Failure,0
TXN105196,C1228,29054.0,Credit Card,Yes Bank,0.0,Approved,4.0,2026-05-09 16:29,2026-05-09 17:21,Success,No Failure,0
TXN105197,C9362,55758.0,Debit Card,ICICI,96.0,Approved,3.0,2026-07-21 21:18,2026-07-21 21:55,Success,No Failure,0
TXN105198,C1294,43481.0,Net Banking,HDFC,68.0,Response Timeout,3.0,2026-05-27 19:59,2026-05-27 20:54,Success,No Failure,0
TXN105199,C5284,65448.0,Credit Card,IndusInd,0.0,Network Error,0.0,2026-01-11 18:31,,Failed,Permanent,0
TXN105200,C9617,62099.0,Net Banking,Axis,8.0,Approved,3.0,2026-09-26 21:51,2026-09-26 22:44,Success,No Failure,0
TXN105201,C7801,16791.0,Wallet,Yes Bank,96.0,Response Timeout,3.0,2026-06-24 21:49,2026-06-24 22:36,Success,No Failure,0
TXN105202,C1918,91475.0,UPI,Canara,51.0,Insufficient Funds,3.0,2026-02-20 23:44,2026-02-20 23:53,Success,No Failure,0
TXN105203,C1498,87654.0,Debit Card,Axis,68.0,Expired Card,4.0,2026-10-12 03:04,2026-10-12 03:18,Success,No Failure,0
TXN105204,C3809,39850.0,UPI,Axis,96.0,Expired Card,0.0,2026-10-08 23:03,,Success,No Failure,0
TXN105205,C5961,9077.0,Debit Card,PNB,55.0,Card Declined,3.0,2026-09-01 03:57,2026-09-01 04:27,Success,No Failure,0
TXN105206,C4779,50105.0,Credit Card,Yes Bank,0.0,Response Timeout,1.0,2026-08-05 12:02,2026-08-05 12:22,Success,No Failure,0
TXN105207,C3118,5717.0,UPI,Canara,54.0,System Error,3.0,2026-10-29 23:35,2026-10-30 00:05,Success,No Failure,0
TXN105208,C7391,97306.0,Wallet,IndusInd,55.0,Expired Card,4.0,2026-02-09 02:03,2026-02-09 02:33,Pending,Permanent,0
TXN105209,C1145,78770.0,Net Banking,ICICI,68.0,Invalid Amount,1.0,2026-03-13 09:38,2026-03-13 10:08,Success,No Failure,0
TXN105210,C8942,79566.0,Debit Card,HDFC,54.0,Expired Card,2.0,2026-08-16 16:09,2026-08-16 16:15,Success,No Failure,0
TXN105211,C5565,93575.0,Wallet,PNB,12.0,Invalid Amount,4.0,2026-10-11 05:00,2026-10-11 05:22,Success,No Failure,0
TXN105212,C1192,59475.0,Debit Card,PNB,8.0,Insufficient Funds,4.0,2026-03-25 09:44,2026-03-25 09:59,Success,No Failure,0
TXN105213,C6187,22129.0,Credit Card,IndusInd,51.0,Expired Card,3.0,2026-08-08 12:58,2026-08-08 13:28,Success,No Failure,0
TXN105214,C7637,61963.0,Net Banking,Yes Bank,0.0,Invalid Amount,3.0,2026-07-05 19:14,2026-07-05 20:00,Success,No Failure,0
TXN105215,C9243,2539.0,Debit Card,ICICI,55.0,Approved,4.0,2026-12-19 20:31,2026-12-19 21:01,Success,No Failure,0
TXN105216,C3410,59519.0,Net Banking,IndusInd,51.0,Expired Card,1.0,2026-10-08 09:38,2026-10-08 10:37,Success,No Failure,0
TXN105217,C2820,89507.0,Credit Card,Axis,0.0,Response Timeout,3.0,2026-03-27 11:27,2026-03-27 12:22,Success,No Failure,0
TXN105218,C3964,88451.0,Credit Card,Axis,51.0,Network Error,4.0,2026-05-09 09:37,2026-05-09 10:17,Success,No Failure,0
TXN105219,C3521,53193.0,Credit Card,ICICI,68.0,Response Timeout,1.0,2026-10-05 12:02,2026-10-05 12:32,Failed,Permanent,53193
TXN105220,C3568,81419.0,Credit Card,PNB,12.0,Invalid Amount,0.0,2026-03-01 04:45,,Failed,Permanent,0
TXN105221,C6882,43732.0,Wallet,Canara,51.0,Card Declined,0.0,2026-03-08 05:27,,Success,No Failure,0
TXN105222,C2867,70317.0,Net Banking,IndusInd,55.0,Response Timeout,0.0,2026-04-23 12:17,,Success,No Failure,0
TXN105223,C8465,30536.0,Wallet,HDFC,0.0,Approved,2.0,2026-06-22 11:15,2026-06-22 12:10,Success,No Failure,0
TXN105224,C8602,32808.0,Debit Card,PNB,8.0,Insufficient Funds,4.0,2026-05-25 02:14,2026-05-25 02:26,Success,No Failure,0
TXN105225,C4199,50105.0,Credit Card,HDFC,12.0,Invalid Amount,2.0,2026-08-13 03:27,2026-08-13 03:53,Success,No Failure,0
TXN105226,C7103,85295.0,Net Banking,BOB,96.0,System Error,0.0,2026-08-28 08:07,,Success,No Failure,0
TXN105227,C1240,79088.0,Credit Card,Canara,68.0,Invalid Amount,4.0,2026-04-13 00:01,2026-04-13 00:39,Success,No Failure,0
TXN105228,C4440,45767.0,UPI,Axis,96.0,System Error,2.0,2026-06-26 05:32,2026-06-26 06:02,Success,No Failure,0
TXN105229,C5631,82158.0,Net Banking,Axis,68.0,Invalid Amount,0.0,2026-10-09 18:25,,Success,No Failure,0
TXN105230,C9274,60222.0,UPI,BOB,51.0,Response Timeout,4.0,2026-01-01 11:36,2026-01-01 12:23,Success,No Failure,0
TXN105231,C6077,65798.0,Net Banking,IndusInd,0.0,Approved,3.0,2026-10-23 11:55,2026-10-23 12:50,Success,No Failure,0
TXN105232,C4768,41017.0,Net Banking,HDFC,12.0,Card Declined,4.0,2026-12-17 16:09,2026-12-17 16:39,Success,No Failure,0
TXN105233,C8995,37875.0,Net Banking,PNB,51.0,Approved,3.0,2026-09-15 06:05,2026-09-15 06:35,Failed,Unknown,0
TXN105234,C9802,23648.0,Debit Card,PNB,12.0,Card Declined,4.0,2026-08-13 17:05,2026-08-13 17:35,Success,No Failure,0
TXN105235,C7429,3899.0,Net Banking,BOB,54.0,Response Timeout,0.0,2026-10-15 15:39,,Success,No Failure,0
