Customer_ID,Customer_Name,Customer_Segment,Customer_Age,Account_Created_Time
C5270,Customer C5270,Bronze,73,2025-01-01
C9022,Customer C9022,Gold,48,2025-01-01
C6452,Customer C6452,Gold,39,2025-01-01
C4567,Customer C4567,Bronze,52,2025-01-01
C4899,Customer C4899,Silver,71,2025-01-01
C8500,Customer C8500,Silver,24,2025-01-01
C7470,Customer C7470,Silver,23,2025-01-01
C5321,Customer C5321,Bronze,43,2025-01-01
C3313,Customer C3313,Bronze,71,2025-01-01
C2231,Customer C2231,Bronze,18,2025-01-01
C5056,Customer C5056,Bronze,24,2025-01-01
C1305,Customer C1305,Bronze,53,2025-01-01
C4917,Customer C4917,Bronze,29,2025-01-01
C8080,Customer C8080,Bronze,37,2025-01-01
C3936,Customer C3936,Bronze,40,2025-01-01
C4862,Customer C4862,Bronze,42,2025-01-01
C6649,Customer C6649,Bronze,47,2025-01-01
C4261,Customer C4261,Gold,46,2025-01-01
C3226,Customer C3226,Bronze,48,2025-01-01
C2079,Customer C2079,Silver,35,2025-01-01
C7280,Customer C7280,Bronze,58,2025-01-01
C8235,Customer C8235,Bronze,36,2025-01-01
C1813,Customer C1813,Silver,71,2025-01-01
C6089,Customer C6089,Silver,21,2025-01-01
C3031,Customer C3031,Bronze,18,2025-01-01
C9514,Customer C9514,Gold,58,2025-01-01
C3653,Customer C3653,Gold,32,2025-01-01
C9558,Customer C9558,Gold,71,2025-01-01
C3897,Customer C3897,Bronze,25,2025-01-01
C5041,Customer C5041,Bronze,32,2025-01-01
C3038,Customer C3038,Silver,32,2025-01-01
C1494,Customer C1494,Silver,67,2025-01-01
C8116,Customer C8116,Bronze,56,2025-01-01
C2784,Customer C2784,Silver,39,2025-01-01
C6266,Customer C6266,Bronze,35,2025-01-01
C6428,Customer C6428,Bronze,33,2025-01-01
C8607,Customer C8607,Silver,53,2025-01-01
C8669,Customer C8669,Bronze,37,2025-01-01
C5534,Customer C5534,Silver,33,2025-01-01
C6979,Customer C6979,Bronze,20,2025-01-01
C9890,Customer C9890,Silver,73,2025-01-01
C3938,Customer C3938,Gold,47,2025-01-01
C6296,Customer C6296,Silver,72,2025-01-01
C8204,Customer C8204,Gold,19,2025-01-01
C6730,Customer C6730,Bronze,52,2025-01-01
C6602,Customer C6602,Bronze,43,2025-01-01
C3639,Customer C3639,Bronze,74,2025-01-01
C2366,Customer C2366,Bronze,22,2025-01-01
C7453,Customer C7453,Silver,19,2025-01-01
C7671,Customer C7671,Bronze,68,2025-01-01
C5539,Customer C5539,Bronze,73,2025-01-01
C9876,Customer C9876,Bronze,37,2025-01-01
C3887,Customer C3887,Bronze,51,2025-01-01
C5180,Customer C5180,Bronze,51,2025-01-01
C5758,Customer C5758,Silver,71,2025-01-01
C6014,Customer C6014,Bronze,72,2025-01-01
C2375,Customer C2375,Silver,37,2025-01-01
C2181,Customer C2181,Silver,67,2025-01-01
C6708,Customer C6708,Bronze,42,2025-01-01
C4729,Customer C4729,Bronze,42,2025-01-01
C6974,Customer C6974,Bronze,70,2025-01-01
C4534,Customer C4534,Bronze,31,2025-01-01
C4296,Customer C4296,Bronze,64,2025-01-01
C2940,Customer C2940,Silver,61,2025-01-01
C2882,Customer C2882,Bronze,60,2025-01-01
C5908,Customer C5908,Bronze,60,2025-01-01
C3987,Customer C3987,Silver,56,2025-01-01
C4159,Customer C4159,Bronze,29,2025-01-01
C1681,Customer C1681,Bronze,65,2025-01-01
C6254,Customer C6254,Silver,22,2025-01-01
C8966,Customer C8966,Bronze,19,2025-01-01
C3580,Customer C3580,Silver,71,2025-01-01
C8257,Customer C8257,Bronze,33,2025-01-01
C9488,Customer C9488,Bronze,47,2025-01-01
C3296,Customer C3296,Silver,64,2025-01-01
C1901,Customer C1901,Bronze,60,2025-01-01
C7060,Customer C7060,Silver,55,2025-01-01
C2677,Customer C2677,Bronze,62,2025-01-01
C3881,Customer C3881,Bronze,68,2025-01-01
C9052,Customer C9052,Bronze,59,2025-01-01
C6650,Customer C6650,Silver,41,2025-01-01
C5248,Customer C5248,Bronze,47,2025-01-01
C3476,Customer C3476,Bronze,54,2025-01-01
C1220,Customer C1220,Silver,74,2025-01-01
C5818,Customer C5818,Bronze,70,2025-01-01
C8349,Customer C8349,Silver,28,2025-01-01
C8209,Customer C8209,Silver,31,2025-01-01
C2871,Customer C2871,Bronze,40,2025-01-01
C8915,Customer C8915,Bronze,70,2025-01-01
C2462,Customer C2462,Silver,33,2025-01-01
C6521,Customer C6521,Gold,67,2025-01-01
C9536,Customer C9536,Gold,38,2025-01-01
C9236,Customer C9236,Bronze,72,2025-01-01
C6753,Customer C6753,Bronze,72,2025-01-01
C8237,Customer C8237,Bronze,21,2025-01-01
C7191,Customer C7191,Silver,50,2025-01-01
C2514,Customer C2514,Bronze,71,2025-01-01
C3598,Customer C3598,Bronze,64,2025-01-01
C7899,Customer C7899,Bronze,36,2025-01-01
C5476,Customer C5476,Gold,22,2025-01-01
C1478,Customer C1478,Bronze,53,2025-01-01
C1515,Customer C1515,Bronze,48,2025-01-01
C9334,Customer C9334,Bronze,62,2025-01-01
C7008,Customer C7008,Bronze,35,2025-01-01
C1787,Customer C1787,Bronze,48,2025-01-01
C7222,Customer C7222,Silver,72,2025-01-01
C1622,Customer C1622,Bronze,47,2025-01-01
C3572,Customer C3572,Bronze,38,2025-01-01
C6033,Customer C6033,Bronze,64,2025-01-01
C6214,Customer C6214,Silver,47,2025-01-01
C5712,Customer C5712,Bronze,72,2025-01-01
C1066,Customer C1066,Silver,58,2025-01-01
C8533,Customer C8533,Bronze,21,2025-01-01
C8465,Customer C8465,Silver,22,2025-01-01
C4339,Customer C4339,Bronze,58,2025-01-01
C1548,Customer C1548,Gold,62,2025-01-01
C8675,Customer C8675,Bronze,27,2025-01-01
C1198,Customer C1198,Bronze,44,2025-01-01
C1790,Customer C1790,Silver,33,2025-01-01
C2174,Customer C2174,Bronze,47,2025-01-01
C1178,Customer C1178,Gold,30,2025-01-01
C3244,Customer C3244,Bronze,53,2025-01-01
C1734,Customer C1734,Silver,38,2025-01-01
C7232,Customer C7232,Silver,62,2025-01-01
C1798,Customer C1798,Gold,70,2025-01-01
C8601,Customer C8601,Gold,57,2025-01-01
C9979,Customer C9979,Silver,62,2025-01-01
C3795,Customer C3795,Silver,32,2025-01-01
C5588,Customer C5588,Bronze,37,2025-01-01
C8297,Customer C8297,Bronze,37,2025-01-01
C4084,Customer C4084,Silver,62,2025-01-01
C1731,Customer C1731,Gold,72,2025-01-01
C2129,Customer C2129,Silver,22,2025-01-01
C3933,Customer C3933,Gold,71,2025-01-01
C9516,Customer C9516,Silver,71,2025-01-01
C2490,Customer C2490,Bronze,49,2025-01-01
C1893,Customer C1893,Bronze,23,2025-01-01
C5239,Customer C5239,Bronze,47,2025-01-01
C5479,Customer C5479,Bronze,43,2025-01-01
C3263,Customer C3263,Bronze,54,2025-01-01
C2515,Customer C2515,Gold,30,2025-01-01
C7326,Customer C7326,Silver,46,2025-01-01
C6586,Customer C6586,Bronze,22,2025-01-01
C3917,Customer C3917,Bronze,42,2025-01-01
C6731,Customer C6731,Bronze,30,2025-01-01
C5327,Customer C5327,Bronze,48,2025-01-01
C4793,Customer C4793,Bronze,37,2025-01-01
C2030,Customer C2030,Bronze,25,2025-01-01
C7691,Customer C7691,Gold,26,2025-01-01
C4992,Customer C4992,Bronze,38,2025-01-01
C8037,Customer C8037,Bronze,68,2025-01-01
C7221,Customer C7221,Bronze,37,2025-01-01
C8090,Customer C8090,Bronze,32,2025-01-01
C8769,Customer C8769,Silver,43,2025-01-01
C5661,Customer C5661,Silver,71,2025-01-01
C2894,Customer C2894,Bronze,59,2025-01-01
C7322,Customer C7322,Silver,28,2025-01-01
C3716,Customer C3716,Bronze,54,2025-01-01
C2335,Customer C2335,Silver,58,2025-01-01
C1378,Customer C1378,Bronze,28,2025-01-01
C4829,Customer C4829,Bronze,44,2025-01-01
C7380,Customer C7380,Silver,47,2025-01-01
C2754,Customer C2754,Silver,36,2025-01-01
C1463,Customer C1463,Silver,51,2025-01-01
C5267,Customer C5267,Bronze,55,2025-01-01
C4158,Customer C4158,Bronze,40,2025-01-01
C4624,Customer C4624,Gold,70,2025-01-01
C5938,Customer C5938,Bronze,18,2025-01-01
C6417,Customer C6417,Bronze,20,2025-01-01
C7004,Customer C7004,Bronze,20,2025-01-01
C9881,Customer C9881,Bronze,45,2025-01-01
C6603,Customer C6603,Bronze,31,2025-01-01
C3212,Customer C3212,Bronze,69,2025-01-01
C7120,Customer C7120,Bronze,47,2025-01-01
C3256,Customer C3256,Gold,71,2025-01-01
C2412,Customer C2412,Bronze,22,2025-01-01
C7146,Customer C7146,Bronze,66,2025-01-01
C9802,Customer C9802,Bronze,32,2025-01-01
C2391,Customer C2391,Silver,55,2025-01-01
C2340,Customer C2340,Bronze,31,2025-01-01
C3939,Customer C3939,Silver,31,2025-01-01
C6969,Customer C6969,Bronze,74,2025-01-01
C5813,Customer C5813,Silver,66,2025-01-01
C4150,Customer C4150,Bronze,25,2025-01-01
C7414,Customer C7414,Bronze,25,2025-01-01
C5657,Customer C5657,Silver,36,2025-01-01
C7947,Customer C7947,Silver,49,2025-01-01
C5797,Customer C5797,Bronze,46,2025-01-01
C6480,Customer C6480,Bronze,58,2025-01-01
C1983,Customer C1983,Silver,28,2025-01-01
C9543,Customer C9543,Bronze,62,2025-01-01
C5174,Customer C5174,Bronze,30,2025-01-01
C5645,Customer C5645,Silver,73,2025-01-01
C3061,Customer C3061,Silver,36,2025-01-01
C5487,Customer C5487,Silver,43,2025-01-01
C3644,Customer C3644,Bronze,70,2025-01-01
C7449,Customer C7449,Gold,68,2025-01-01
C7768,Customer C7768,Silver,54,2025-01-01
C8440,Customer C8440,Silver,65,2025-01-01
C3550,Customer C3550,Bronze,26,2025-01-01
C7054,Customer C7054,Bronze,45,2025-01-01
C9042,Customer C9042,Silver,49,2025-01-01
C8893,Customer C8893,Bronze,69,2025-01-01
C8445,Customer C8445,Bronze,71,2025-01-01
C3721,Customer C3721,Silver,20,2025-01-01
C8104,Customer C8104,Silver,68,2025-01-01
C7240,Customer C7240,Gold,49,2025-01-01
C4153,Customer C4153,Silver,22,2025-01-01
C8450,Customer C8450,Bronze,25,2025-01-01
C2706,Customer C2706,Bronze,31,2025-01-01
C2128,Customer C2128,Bronze,73,2025-01-01
C6583,Customer C6583,Bronze,20,2025-01-01
C6718,Customer C6718,Bronze,41,2025-01-01
C7001,Customer C7001,Bronze,30,2025-01-01
C3741,Customer C3741,Bronze,60,2025-01-01
C1228,Customer C1228,Silver,46,2025-01-01
C5284,Customer C5284,Gold,25,2025-01-01
C9617,Customer C9617,Silver,68,2025-01-01
C1498,Customer C1498,Silver,59,2025-01-01
C3809,Customer C3809,Silver,48,2025-01-01
C5961,Customer C5961,Gold,43,2025-01-01
C4779,Customer C4779,Silver,35,2025-01-01
C3118,Customer C3118,Silver,35,2025-01-01
C7391,Customer C7391,Gold,74,2025-01-01
C5565,Customer C5565,Bronze,65,2025-01-01
C6187,Customer C6187,Bronze,55,2025-01-01
C7637,Customer C7637,Bronze,65,2025-01-01
C9243,Customer C9243,Bronze,33,2025-01-01
C3410,Customer C3410,Bronze,72,2025-01-01
C2820,Customer C2820,Bronze,73,2025-01-01
C3521,Customer C3521,Bronze,50,2025-01-01
C2867,Customer C2867,Bronze,73,2025-01-01
C8602,Customer C8602,Silver,68,2025-01-01
C1240,Customer C1240,Bronze,20,2025-01-01
C5631,Customer C5631,Silver,55,2025-01-01
C9274,Customer C9274,Silver,21,2025-01-01
C6077,Customer C6077,Bronze,53,2025-01-01
C4768,Customer C4768,Gold,21,2025-01-01
C8995,Customer C8995,Bronze,59,2025-01-01
C7429,Customer C7429,Bronze,26,2025-01-01
C4605,Customer C4605,Bronze,57,2025-01-01
C3173,Customer C3173,Bronze,68,2025-01-01
C7568,Customer C7568,Bronze,34,2025-01-01
C7080,Customer C7080,Bronze,50,2025-01-01
C8325,Customer C8325,Bronze,37,2025-01-01
C9313,Customer C9313,Bronze,31,2025-01-01
C5368,Customer C5368,Silver,39,2025-01-01
C2317,Customer C2317,Bronze,69,2025-01-01
C2133,Customer C2133,Bronze,44,2025-01-01
C2910,Customer C2910,Bronze,60,2025-01-01
C9107,Customer C9107,Bronze,20,2025-01-01
C2916,Customer C2916,Bronze,41,2025-01-01
C7464,Customer C7464,Silver,47,2025-01-01
C9683,Customer C9683,Bronze,25,2025-01-01
C1585,Customer C1585,Silver,39,2025-01-01
C1534,Customer C1534,Silver,42,2025-01-01
C5011,Customer C5011,Bronze,27,2025-01-01
C7957,Customer C7957,Bronze,66,2025-01-01
C6325,Customer C6325,Gold,46,2025-01-01
C9518,Customer C9518,Silver,57,2025-01-01
C3706,Customer C3706,Bronze,71,2025-01-01
C9316,Customer C9316,Silver,18,2025-01-01
C2861,Customer C2861,Silver,69,2025-01-01
C6269,Customer C6269,Bronze,38,2025-01-01
C1437,Customer C1437,Silver,56,2025-01-01
C9081,Customer C9081,Bronze,41,2025-01-01
C6398,Customer C6398,Bronze,26,2025-01-01
C7678,Customer C7678,Gold,61,2025-01-01
C6529,Customer C6529,Silver,71,2025-01-01
C7604,Customer C7604,Bronze,43,2025-01-01
C4918,Customer C4918,Bronze,26,2025-01-01
C2067,Customer C2067,Silver,37,2025-01-01
C1026,Customer C1026,Silver,73,2025-01-01
C8118,Customer C8118,Silver,52,2025-01-01
C1547,Customer C1547,Gold,53,2025-01-01
C6338,Customer C6338,Silver,59,2025-01-01
C4140,Customer C4140,Bronze,53,2025-01-01
C2590,Customer C2590,Bronze,71,2025-01-01
C9997,Customer C9997,Bronze,26,2025-01-01
C8798,Customer C8798,Silver,39,2025-01-01
C2357,Customer C2357,Silver,18,2025-01-01
C3728,Customer C3728,Bronze,22,2025-01-01
C8481,Customer C8481,Bronze,26,2025-01-01
C4114,Customer C4114,Bronze,54,2025-01-01
C1616,Customer C1616,Bronze,55,2025-01-01
C2203,Customer C2203,Bronze,36,2025-01-01
C3630,Customer C3630,Bronze,25,2025-01-01
C4161,Customer C4161,Bronze,59,2025-01-01
C9861,Customer C9861,Bronze,60,2025-01-01
C8376,Customer C8376,Bronze,49,2025-01-01
C9911,Customer C9911,Silver,37,2025-01-01
C1283,Customer C1283,Silver,60,2025-01-01
C6840,Customer C6840,Silver,61,2025-01-01
C4565,Customer C4565,Bronze,54,2025-01-01
C5593,Customer C5593,Bronze,47,2025-01-01
C2465,Customer C2465,Gold,27,2025-01-01
C5734,Customer C5734,Silver,48,2025-01-01
C8366,Customer C8366,Gold,42,2025-01-01
C7858,Customer C7858,Silver,46,2025-01-01
C3121,Customer C3121,Bronze,41,2025-01-01
C3223,Customer C3223,Bronze,56,2025-01-01
C5522,Customer C5522,Bronze,38,2025-01-01
C4188,Customer C4188,Bronze,58,2025-01-01
C5136,Customer C5136,Bronze,26,2025-01-01
C1343,Customer C1343,Silver,59,2025-01-01
C5704,Customer C5704,Bronze,59,2025-01-01
C5823,Customer C5823,Bronze,19,2025-01-01
C4201,Customer C4201,Silver,21,2025-01-01
C6471,Customer C6471,Silver,25,2025-01-01
C1888,Customer C1888,Bronze,49,2025-01-01
C8127,Customer C8127,Silver,31,2025-01-01
C3883,Customer C3883,Bronze,30,2025-01-01
C7961,Customer C7961,Bronze,38,2025-01-01
C4001,Customer C4001,Bronze,41,2025-01-01
C2738,Customer C2738,Bronze,67,2025-01-01
C1151,Customer C1151,Bronze,35,2025-01-01
C9777,Customer C9777,Gold,62,2025-01-01
C1912,Customer C1912,Silver,57,2025-01-01
C3321,Customer C3321,Silver,43,2025-01-01
C1495,Customer C1495,Gold,49,2025-01-01
C2552,Customer C2552,Silver,61,2025-01-01
C4085,Customer C4085,Bronze,74,2025-01-01
C1156,Customer C1156,Bronze,72,2025-01-01
C9926,Customer C9926,Silver,73,2025-01-01
C8505,Customer C8505,Bronze,70,2025-01-01
C9055,Customer C9055,Silver,69,2025-01-01
C7250,Customer C7250,Gold,48,2025-01-01
C8246,Customer C8246,Bronze,35,2025-01-01
C1996,Customer C1996,Silver,52,2025-01-01
C5626,Customer C5626,Bronze,29,2025-01-01
C3905,Customer C3905,Silver,68,2025-01-01
C8853,Customer C8853,Bronze,42,2025-01-01
C1786,Customer C1786,Silver,62,2025-01-01
C5272,Customer C5272,Bronze,48,2025-01-01
C4767,Customer C4767,Silver,27,2025-01-01
C9834,Customer C9834,Bronze,64,2025-01-01
C6994,Customer C6994,Bronze,69,2025-01-01
C8216,Customer C8216,Bronze,51,2025-01-01
C9857,Customer C9857,Bronze,68,2025-01-01
C6427,Customer C6427,Bronze,20,2025-01-01
C8055,Customer C8055,Bronze,63,2025-01-01
C2212,Customer C2212,Silver,56,2025-01-01
C7965,Customer C7965,Silver,25,2025-01-01
C8433,Customer C8433,Bronze,49,2025-01-01
C8367,Customer C8367,Silver,60,2025-01-01
C5582,Customer C5582,Bronze,46,2025-01-01
C5185,Customer C5185,Bronze,39,2025-01-01
C8328,Customer C8328,Bronze,37,2025-01-01
C1300,Customer C1300,Bronze,23,2025-01-01
C1723,Customer C1723,Bronze,60,2025-01-01
C4010,Customer C4010,Gold,66,2025-01-01
C3506,Customer C3506,Bronze,46,2025-01-01
C1397,Customer C1397,Bronze,59,2025-01-01
C6680,Customer C6680,Bronze,73,2025-01-01
C5825,Customer C5825,Silver,34,2025-01-01
C9747,Customer C9747,Silver,48,2025-01-01
C8067,Customer C8067,Gold,51,2025-01-01
C6091,Customer C6091,Gold,55,2025-01-01
C2601,Customer C2601,Silver,74,2025-01-01
C2480,Customer C2480,Bronze,54,2025-01-01
C6499,Customer C6499,Silver,21,2025-01-01
C2299,Customer C2299,Silver,29,2025-01-01
C9269,Customer C9269,Silver,52,2025-01-01
C3831,Customer C3831,Silver,23,2025-01-01
C2532,Customer C2532,Bronze,73,2025-01-01
C6253,Customer C6253,Silver,63,2025-01-01
C4089,Customer C4089,Gold,25,2025-01-01
C5275,Customer C5275,Bronze,38,2025-01-01
C6365,Customer C6365,Bronze,70,2025-01-01
C4122,Customer C4122,Silver,63,2025-01-01
C9167,Customer C9167,Gold,52,2025-01-01
C6190,Customer C6190,Bronze,65,2025-01-01
C5575,Customer C5575,Bronze,32,2025-01-01
C8727,Customer C8727,Bronze,24,2025-01-01
C2797,Customer C2797,Bronze,32,2025-01-01
C3131,Customer C3131,Gold,62,2025-01-01
C8322,Customer C8322,Silver,23,2025-01-01
C7500,Customer C7500,Silver,64,2025-01-01
C1815,Customer C1815,Bronze,34,2025-01-01
C9634,Customer C9634,Silver,21,2025-01-01
C7666,Customer C7666,Bronze,39,2025-01-01
C2410,Customer C2410,Bronze,49,2025-01-01
C4364,Customer C4364,Bronze,39,2025-01-01
C2172,Customer C2172,Bronze,63,2025-01-01
C2641,Customer C2641,Bronze,32,2025-01-01
C1471,Customer C1471,Bronze,61,2025-01-01
C3940,Customer C3940,Bronze,68,2025-01-01
C5726,Customer C5726,Silver,39,2025-01-01
C8670,Customer C8670,Bronze,45,2025-01-01
C1363,Customer C1363,Bronze,55,2025-01-01
C4309,Customer C4309,Silver,74,2025-01-01
C7923,Customer C7923,Silver,26,2025-01-01
C6204,Customer C6204,Gold,51,2025-01-01
C8288,Customer C8288,Silver,53,2025-01-01
C4203,Customer C4203,Bronze,26,2025-01-01
C1641,Customer C1641,Bronze,32,2025-01-01
C6200,Customer C6200,Bronze,62,2025-01-01
C9521,Customer C9521,Bronze,37,2025-01-01
C1865,Customer C1865,Bronze,25,2025-01-01
C1773,Customer C1773,Silver,45,2025-01-01
C4518,Customer C4518,Bronze,68,2025-01-01
C7795,Customer C7795,Silver,36,2025-01-01
C7984,Customer C7984,Gold,74,2025-01-01
C1739,Customer C1739,Silver,33,2025-01-01
C2545,Customer C2545,Silver,28,2025-01-01
C6127,Customer C6127,Silver,59,2025-01-01
C7620,Customer C7620,Bronze,25,2025-01-01
C9943,Customer C9943,Bronze,50,2025-01-01
C3283,Customer C3283,Gold,35,2025-01-01
C8868,Customer C8868,Silver,52,2025-01-01
C3603,Customer C3603,Bronze,60,2025-01-01
C6961,Customer C6961,Silver,67,2025-01-01
C2680,Customer C2680,Bronze,20,2025-01-01
C6682,Customer C6682,Bronze,57,2025-01-01
C9084,Customer C9084,Bronze,44,2025-01-01
C6367,Customer C6367,Bronze,45,2025-01-01
C1069,Customer C1069,Bronze,63,2025-01-01
C7200,Customer C7200,Bronze,23,2025-01-01
C9992,Customer C9992,Bronze,64,2025-01-01
C9119,Customer C9119,Bronze,31,2025-01-01
C1755,Customer C1755,Silver,24,2025-01-01
C7495,Customer C7495,Silver,27,2025-01-01
C6935,Customer C6935,Bronze,32,2025-01-01
C6705,Customer C6705,Bronze,48,2025-01-01
C9216,Customer C9216,Silver,46,2025-01-01
C1737,Customer C1737,Bronze,59,2025-01-01
C9371,Customer C9371,Bronze,71,2025-01-01
C1231,Customer C1231,Silver,34,2025-01-01
C9534,Customer C9534,Gold,68,2025-01-01
C3623,Customer C3623,Bronze,46,2025-01-01
C8072,Customer C8072,Bronze,66,2025-01-01
C3276,Customer C3276,Bronze,61,2025-01-01
C8393,Customer C8393,Bronze,32,2025-01-01
C3135,Customer C3135,Bronze,43,2025-01-01
C7727,Customer C7727,Bronze,29,2025-01-01
C2565,Customer C2565,Bronze,42,2025-01-01
C1308,Customer C1308,Gold,58,2025-01-01
C9627,Customer C9627,Silver,22,2025-01-01
C9368,Customer C9368,Silver,21,2025-01-01
C4257,Customer C4257,Silver,61,2025-01-01
C4235,Customer C4235,Bronze,65,2025-01-01
C1942,Customer C1942,Silver,58,2025-01-01
C6720,Customer C6720,Bronze,74,2025-01-01
C5957,Customer C5957,Bronze,48,2025-01-01
C4381,Customer C4381,Silver,20,2025-01-01
C6839,Customer C6839,Silver,70,2025-01-01
C3880,Customer C3880,Silver,20,2025-01-01
C6533,Customer C6533,Bronze,43,2025-01-01
C6378,Customer C6378,Gold,67,2025-01-01
C3663,Customer C3663,Gold,34,2025-01-01
C4659,Customer C4659,Bronze,27,2025-01-01
C2131,Customer C2131,Bronze,19,2025-01-01
C6092,Customer C6092,Bronze,41,2025-01-01
C7022,Customer C7022,Gold,28,2025-01-01
C7159,Customer C7159,Bronze,41,2025-01-01
C8318,Customer C8318,Bronze,52,2025-01-01
C9520,Customer C9520,Bronze,40,2025-01-01
C4044,Customer C4044,Bronze,49,2025-01-01
C6636,Customer C6636,Silver,40,2025-01-01
C3892,Customer C3892,Bronze,51,2025-01-01
C6288,Customer C6288,Gold,58,2025-01-01
C6812,Customer C6812,Silver,36,2025-01-01
C1654,Customer C1654,Silver,19,2025-01-01
C6481,Customer C6481,Bronze,68,2025-01-01
C1759,Customer C1759,Bronze,19,2025-01-01
C6159,Customer C6159,Bronze,32,2025-01-01
C9446,Customer C9446,Bronze,73,2025-01-01
C6262,Customer C6262,Bronze,38,2025-01-01
C2876,Customer C2876,Gold,52,2025-01-01
C8787,Customer C8787,Bronze,22,2025-01-01
C4734,Customer C4734,Bronze,60,2025-01-01
C6972,Customer C6972,Bronze,44,2025-01-01
C7639,Customer C7639,Bronze,41,2025-01-01
C6356,Customer C6356,Gold,24,2025-01-01
C5314,Customer C5314,Bronze,23,2025-01-01
C3508,Customer C3508,Bronze,63,2025-01-01
C3682,Customer C3682,Silver,50,2025-01-01
C5711,Customer C5711,Bronze,66,2025-01-01
C7479,Customer C7479,Bronze,34,2025-01-01
C7964,Customer C7964,Bronze,63,2025-01-01
C9075,Customer C9075,Bronze,59,2025-01-01
C7496,Customer C7496,Bronze,25,2025-01-01
C8688,Customer C8688,Silver,57,2025-01-01
C4908,Customer C4908,Bronze,63,2025-01-01
C5379,Customer C5379,Silver,24,2025-01-01
C9388,Customer C9388,Silver,23,2025-01-01
C1877,Customer C1877,Bronze,21,2025-01-01
C9761,Customer C9761,Bronze,18,2025-01-01
C8242,Customer C8242,Silver,48,2025-01-01
C9613,Customer C9613,Silver,42,2025-01-01
C2204,Customer C2204,Silver,64,2025-01-01
C1544,Customer C1544,Bronze,50,2025-01-01
C2223,Customer C2223,Gold,69,2025-01-01
C4172,Customer C4172,Bronze,52,2025-01-01
C9959,Customer C9959,Bronze,72,2025-01-01
C7520,Customer C7520,Bronze,22,2025-01-01
C7821,Customer C7821,Bronze,22,2025-01-01
C3446,Customer C3446,Bronze,53,2025-01-01
C9412,Customer C9412,Silver,34,2025-01-01
C4666,Customer C4666,Silver,70,2025-01-01
C5277,Customer C5277,Silver,69,2025-01-01
C3569,Customer C3569,Bronze,31,2025-01-01
C4985,Customer C4985,Silver,46,2025-01-01
C8448,Customer C8448,Bronze,25,2025-01-01
C5310,Customer C5310,Bronze,51,2025-01-01
C4019,Customer C4019,Bronze,57,2025-01-01
C5196,Customer C5196,Bronze,46,2025-01-01
C5753,Customer C5753,Bronze,53,2025-01-01
C5002,Customer C5002,Bronze,68,2025-01-01
